 -1
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 10
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 24
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 0
 41.2
 41.2
 41.2
 44.3
 0
 0
 0
 0
 0
 0
 0
 0
 46
 0
 0
 0
 0
 0
 0
 0
 0
 46
 0
 0
 0
 0
 0
 0
 46
 46
 46
 46
 46
 0
 0
 0
 0
 0
 0
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 51
 21
 11
 11
 11
 11
 11
 33
 33
 33
 33
 40
 44.3
 91.5
 92
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 46
 382
 53.4
 15
 15
 15
 12
 7
 7
 5
 4
 4
 4
 4
 6
 9
 9
 11
 11
 11
 6
 6
 6
 6
 7
 8
 10
 12
 12
 12
 42
 19
 19
 19
 19
 19
 19
 76
 78
 79
 80
 426
 12
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 6
 565
